# 850-FDR — Multilin 850 feeder protection
# generated 2026-09-15 00:14 from 850.html
# configuration: kv=13.8; freq=60; rot=ABC; gnd=solid; load=320; lpf=0.92; len=8; unit=mi; z1m=0.65; z1a=68; z0m=2.1; z0a=72; ctp=600; cts=5; ctc=wye; ctgp=600; ctgs=5; ctsg=50; vtp=13800; vts=120; vtc=wye; vtw=line; zsrc=I; zhold=5; k0m=0; cmc=3x; imax=32; vmax=300
# All quantities are SECONDARY at the relay terminals. Angles in degrees, CCW positive, V L1 = 0.
# Values shown are for the tool's sample configuration — re-generate after entering real station data.
Element,ElementName,Group,TU_Module,DriveAs,Step,StepName,SeqRun,SeqState,SeqLabel,StateDuration_s,Channel,Magnitude,Unit,Angle_deg,Frequency_Hz,ChannelNote,Expected,ExpectedDetail,Verdict,CurrentNeededAt
79,Autoreclose,Feeder automation,State Sequencer,sequence,7,Transient — fault,2,2/5,Fault,0.080,I L2,0.0000,A,0.00,60.000,,"TRIP, RECLOSE INITIATED",Trip in 0.080 s,op,
79,Autoreclose,Feeder automation,State Sequencer,sequence,7,Transient — fault,2,2/5,Fault,0.080,I L3,0.0000,A,0.00,60.000,,"TRIP, RECLOSE INITIATED",Trip in 0.080 s,op,
79,Autoreclose,Feeder automation,State Sequencer,sequence,8,Transient — dead time 1,2,3/5,Dead 1,0.500,V L1,0.000,V,0.00,60.000,,RECLOSE AT 0.50 s,Close output at the end of the dead time,nu,
79,Autoreclose,Feeder automation,State Sequencer,sequence,8,Transient — dead time 1,2,3/5,Dead 1,0.500,V L2,0.000,V,-120.00,60.000,,RECLOSE AT 0.50 s,Close output at the end of the dead time,nu,
79,Autoreclose,Feeder automation,State Sequencer,sequence,8,Transient — dead time 1,2,3/5,Dead 1,0.500,V L3,0.000,V,120.00,60.000,,RECLOSE AT 0.50 s,Close output at the end of the dead time,nu,
79,Autoreclose,Feeder automation,State Sequencer,sequence,8,Transient — dead time 1,2,3/5,Dead 1,0.500,I L1,0.0000,A,0.00,60.000,,RECLOSE AT 0.50 s,Close output at the end of the dead time,nu,
79,Autoreclose,Feeder automation,State Sequencer,sequence,8,Transient — dead time 1,2,3/5,Dead 1,0.500,I L2,0.0000,A,0.00,60.000,,RECLOSE AT 0.50 s,Close output at the end of the dead time,nu,
79,Autoreclose,Feeder automation,State Sequencer,sequence,8,Transient — dead time 1,2,3/5,Dead 1,0.500,I L3,0.0000,A,0.00,60.000,,RECLOSE AT 0.50 s,Close output at the end of the dead time,nu,
79,Autoreclose,Feeder automation,State Sequencer,sequence,9,Transient — reclaim,2,4/5,Reclaim,20.000,V L1,69.282,V,0.00,60.000,,NO TRIP,Shot counter still advanced — a second fault inside this window goes to shot 2,no,
79,Autoreclose,Feeder automation,State Sequencer,sequence,9,Transient — reclaim,2,4/5,Reclaim,20.000,V L2,69.282,V,-120.00,60.000,,NO TRIP,Shot counter still advanced — a second fault inside this window goes to shot 2,no,
79,Autoreclose,Feeder automation,State Sequencer,sequence,9,Transient — reclaim,2,4/5,Reclaim,20.000,V L3,69.282,V,120.00,60.000,,NO TRIP,Shot counter still advanced — a second fault inside this window goes to shot 2,no,
79,Autoreclose,Feeder automation,State Sequencer,sequence,9,Transient — reclaim,2,4/5,Reclaim,20.000,I L1,2.6667,A,-23.07,60.000,,NO TRIP,Shot counter still advanced — a second fault inside this window goes to shot 2,no,
79,Autoreclose,Feeder automation,State Sequencer,sequence,9,Transient — reclaim,2,4/5,Reclaim,20.000,I L2,2.6667,A,-143.07,60.000,,NO TRIP,Shot counter still advanced — a second fault inside this window goes to shot 2,no,
79,Autoreclose,Feeder automation,State Sequencer,sequence,9,Transient — reclaim,2,4/5,Reclaim,20.000,I L3,2.6667,A,96.93,60.000,,NO TRIP,Shot counter still advanced — a second fault inside this window goes to shot 2,no,
79,Autoreclose,Feeder automation,State Sequencer,sequence,10,Transient — reset confirmed,2,5/5,Reset,3.000,V L1,69.282,V,0.00,60.000,,RESET,A fault now must be treated as shot 1 again,nu,
79,Autoreclose,Feeder automation,State Sequencer,sequence,10,Transient — reset confirmed,2,5/5,Reset,3.000,V L2,69.282,V,-120.00,60.000,,RESET,A fault now must be treated as shot 1 again,nu,
79,Autoreclose,Feeder automation,State Sequencer,sequence,10,Transient — reset confirmed,2,5/5,Reset,3.000,V L3,69.282,V,120.00,60.000,,RESET,A fault now must be treated as shot 1 again,nu,
79,Autoreclose,Feeder automation,State Sequencer,sequence,10,Transient — reset confirmed,2,5/5,Reset,3.000,I L1,2.6667,A,-23.07,60.000,,RESET,A fault now must be treated as shot 1 again,nu,
79,Autoreclose,Feeder automation,State Sequencer,sequence,10,Transient — reset confirmed,2,5/5,Reset,3.000,I L2,2.6667,A,-143.07,60.000,,RESET,A fault now must be treated as shot 1 again,nu,
79,Autoreclose,Feeder automation,State Sequencer,sequence,10,Transient — reset confirmed,2,5/5,Reset,3.000,I L3,2.6667,A,96.93,60.000,,RESET,A fault now must be treated as shot 1 again,nu,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,1,Settled load,1,1/5,Load,5.000,V L1,69.282,V,0.00,60.000,,NO TRIP,CLPU idle,nu,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,1,Settled load,1,1/5,Load,5.000,V L2,69.282,V,-120.00,60.000,,NO TRIP,CLPU idle,nu,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,1,Settled load,1,1/5,Load,5.000,V L3,69.282,V,120.00,60.000,,NO TRIP,CLPU idle,nu,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,1,Settled load,1,1/5,Load,5.000,I L1,2.6667,A,-75.00,60.000,,NO TRIP,CLPU idle,nu,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,1,Settled load,1,1/5,Load,5.000,I L2,2.6667,A,165.00,60.000,,NO TRIP,CLPU idle,nu,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,1,Settled load,1,1/5,Load,5.000,I L3,2.6667,A,45.00,60.000,,NO TRIP,CLPU idle,nu,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,2,Outage — arming,1,2/5,Outage,66.000,V L1,0.000,V,0.00,60.000,,ARMS,CLPU flag picks up when the outage exceeds 60 s,op,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,2,Outage — arming,1,2/5,Outage,66.000,V L2,0.000,V,-120.00,60.000,,ARMS,CLPU flag picks up when the outage exceeds 60 s,op,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,2,Outage — arming,1,2/5,Outage,66.000,V L3,0.000,V,120.00,60.000,,ARMS,CLPU flag picks up when the outage exceeds 60 s,op,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,2,Outage — arming,1,2/5,Outage,66.000,I L1,0.0000,A,0.00,60.000,,ARMS,CLPU flag picks up when the outage exceeds 60 s,op,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,2,Outage — arming,1,2/5,Outage,66.000,I L2,0.0000,A,0.00,60.000,,ARMS,CLPU flag picks up when the outage exceeds 60 s,op,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,2,Outage — arming,1,2/5,Outage,66.000,I L3,0.0000,A,0.00,60.000,,ARMS,CLPU flag picks up when the outage exceeds 60 s,op,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,3,Restoration inside the window,1,3/5,Inrush,60.000,V L1,69.282,V,0.00,60.000,,NO TRIP,This is the point of the element. A trip here means CLPU did not arm.,no,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,3,Restoration inside the window,1,3/5,Inrush,60.000,V L2,69.282,V,-120.00,60.000,,NO TRIP,This is the point of the element. A trip here means CLPU did not arm.,no,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,3,Restoration inside the window,1,3/5,Inrush,60.000,V L3,69.282,V,120.00,60.000,,NO TRIP,This is the point of the element. A trip here means CLPU did not arm.,no,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,3,Restoration inside the window,1,3/5,Inrush,60.000,I L1,9.0000,A,-75.00,60.000,,NO TRIP,This is the point of the element. A trip here means CLPU did not arm.,no,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,3,Restoration inside the window,1,3/5,Inrush,60.000,I L2,9.0000,A,165.00,60.000,,NO TRIP,This is the point of the element. A trip here means CLPU did not arm.,no,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,3,Restoration inside the window,1,3/5,Inrush,60.000,I L3,9.0000,A,45.00,60.000,,NO TRIP,This is the point of the element. A trip here means CLPU did not arm.,no,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,4,Above the lifted pickup,1,4/5,Above lifted,0.500,V L1,69.282,V,0.00,60.000,,TRIP,"CLPU raises the pickup, it does not disable the element",op,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,4,Above the lifted pickup,1,4/5,Above lifted,0.500,V L2,69.282,V,-120.00,60.000,,TRIP,"CLPU raises the pickup, it does not disable the element",op,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,4,Above the lifted pickup,1,4/5,Above lifted,0.500,V L3,69.282,V,120.00,60.000,,TRIP,"CLPU raises the pickup, it does not disable the element",op,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,4,Above the lifted pickup,1,4/5,Above lifted,0.500,I L1,13.2000,A,-75.00,60.000,,TRIP,"CLPU raises the pickup, it does not disable the element",op,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,4,Above the lifted pickup,1,4/5,Above lifted,0.500,I L2,13.2000,A,165.00,60.000,,TRIP,"CLPU raises the pickup, it does not disable the element",op,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,4,Above the lifted pickup,1,4/5,Above lifted,0.500,I L3,13.2000,A,45.00,60.000,,TRIP,"CLPU raises the pickup, it does not disable the element",op,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,5,Same current after the window closes,1,5/5,Window expiry,120.000,V L1,69.282,V,0.00,60.000,,TRIP,The same current that was safe a moment ago must now operate,op,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,5,Same current after the window closes,1,5/5,Window expiry,120.000,V L2,69.282,V,-120.00,60.000,,TRIP,The same current that was safe a moment ago must now operate,op,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,5,Same current after the window closes,1,5/5,Window expiry,120.000,V L3,69.282,V,120.00,60.000,,TRIP,The same current that was safe a moment ago must now operate,op,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,5,Same current after the window closes,1,5/5,Window expiry,120.000,I L1,9.0000,A,-75.00,60.000,,TRIP,The same current that was safe a moment ago must now operate,op,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,5,Same current after the window closes,1,5/5,Window expiry,120.000,I L2,9.0000,A,165.00,60.000,,TRIP,The same current that was safe a moment ago must now operate,op,
CLPU,Cold load pickup,Feeder automation,State Sequencer,sequence,5,Same current after the window closes,1,5/5,Window expiry,120.000,I L3,9.0000,A,45.00,60.000,,TRIP,The same current that was safe a moment ago must now operate,op,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,1,Fault at 10% of line,,,,,V L1,4.728,V,0.00,60.000,faulted phase,0.80 mi,Accept 0.40 to 1.20 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,1,Fault at 10% of line,,,,,V L2,69.282,V,-120.00,60.000,,0.80 mi,Accept 0.40 to 1.20 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,1,Fault at 10% of line,,,,,V L3,69.282,V,120.00,60.000,,0.80 mi,Accept 0.40 to 1.20 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,1,Fault at 10% of line,,,,,I L1,5.0000,A,-70.47,60.000,,0.80 mi,Accept 0.40 to 1.20 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,1,Fault at 10% of line,,,,,I L2,0.0000,A,0.00,60.000,,0.80 mi,Accept 0.40 to 1.20 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,1,Fault at 10% of line,,,,,I L3,0.0000,A,0.00,60.000,,0.80 mi,Accept 0.40 to 1.20 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,2,Fault at 25% of line,,,,,V L1,11.819,V,0.00,60.000,faulted phase,2.00 mi,Accept 1.60 to 2.40 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,2,Fault at 25% of line,,,,,V L2,69.282,V,-120.00,60.000,,2.00 mi,Accept 1.60 to 2.40 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,2,Fault at 25% of line,,,,,V L3,69.282,V,120.00,60.000,,2.00 mi,Accept 1.60 to 2.40 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,2,Fault at 25% of line,,,,,I L1,5.0000,A,-70.47,60.000,,2.00 mi,Accept 1.60 to 2.40 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,2,Fault at 25% of line,,,,,I L2,0.0000,A,0.00,60.000,,2.00 mi,Accept 1.60 to 2.40 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,2,Fault at 25% of line,,,,,I L3,0.0000,A,0.00,60.000,,2.00 mi,Accept 1.60 to 2.40 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,3,Fault at 50% of line,,,,,V L1,23.639,V,0.00,60.000,faulted phase,4.00 mi,Accept 3.60 to 4.40 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,3,Fault at 50% of line,,,,,V L2,69.282,V,-120.00,60.000,,4.00 mi,Accept 3.60 to 4.40 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,3,Fault at 50% of line,,,,,V L3,69.282,V,120.00,60.000,,4.00 mi,Accept 3.60 to 4.40 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,3,Fault at 50% of line,,,,,I L1,5.0000,A,-70.47,60.000,,4.00 mi,Accept 3.60 to 4.40 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,3,Fault at 50% of line,,,,,I L2,0.0000,A,0.00,60.000,,4.00 mi,Accept 3.60 to 4.40 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,3,Fault at 50% of line,,,,,I L3,0.0000,A,0.00,60.000,,4.00 mi,Accept 3.60 to 4.40 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,4,Fault at 75% of line,,,,,V L1,35.458,V,0.00,60.000,faulted phase,6.00 mi,Accept 5.60 to 6.40 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,4,Fault at 75% of line,,,,,V L2,69.282,V,-120.00,60.000,,6.00 mi,Accept 5.60 to 6.40 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,4,Fault at 75% of line,,,,,V L3,69.282,V,120.00,60.000,,6.00 mi,Accept 5.60 to 6.40 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,4,Fault at 75% of line,,,,,I L1,5.0000,A,-70.47,60.000,,6.00 mi,Accept 5.60 to 6.40 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,4,Fault at 75% of line,,,,,I L2,0.0000,A,0.00,60.000,,6.00 mi,Accept 5.60 to 6.40 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,4,Fault at 75% of line,,,,,I L3,0.0000,A,0.00,60.000,,6.00 mi,Accept 5.60 to 6.40 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,5,Fault at 90% of line,,,,,V L1,42.549,V,0.00,60.000,faulted phase,7.20 mi,Accept 6.80 to 7.60 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,5,Fault at 90% of line,,,,,V L2,69.282,V,-120.00,60.000,,7.20 mi,Accept 6.80 to 7.60 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,5,Fault at 90% of line,,,,,V L3,69.282,V,120.00,60.000,,7.20 mi,Accept 6.80 to 7.60 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,5,Fault at 90% of line,,,,,I L1,5.0000,A,-70.47,60.000,,7.20 mi,Accept 6.80 to 7.60 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,5,Fault at 90% of line,,,,,I L2,0.0000,A,0.00,60.000,,7.20 mi,Accept 6.80 to 7.60 mi (±5.0% of line),nu,
FLOC,Fault locator,Feeder automation,Advanced Distance,shots,5,Fault at 90% of line,,,,,I L3,0.0000,A,0.00,60.000,,7.20 mi,Accept 6.80 to 7.60 mi (±5.0% of line),nu,
21,Distance zones,Distance,Advanced Distance,shots,1,Zone 1 reach — inside,,,,,V L1,69.282,V,90.00,60.000,"healthy phase, at nominal",ZONE 1,Operate after 0.00 s,op,
21,Distance zones,Distance,Advanced Distance,shots,1,Zone 1 reach — inside,,,,,V L2,19.534,V,0.00,60.000,,ZONE 1,Operate after 0.00 s,op,
21,Distance zones,Distance,Advanced Distance,shots,1,Zone 1 reach — inside,,,,,V L3,19.534,V,180.00,60.000,,ZONE 1,Operate after 0.00 s,op,
21,Distance zones,Distance,Advanced Distance,shots,1,Zone 1 reach — inside,,,,,I L1,0.0000,A,0.00,60.000,,ZONE 1,Operate after 0.00 s,op,
21,Distance zones,Distance,Advanced Distance,shots,1,Zone 1 reach — inside,,,,,I L2,5.0000,A,-68.00,60.000,,ZONE 1,Operate after 0.00 s,op,
21,Distance zones,Distance,Advanced Distance,shots,1,Zone 1 reach — inside,,,,,I L3,5.0000,A,112.00,60.000,,ZONE 1,Operate after 0.00 s,op,
21,Distance zones,Distance,Advanced Distance,shots,2,Zone 1 reach — outside,,,,,V L1,69.282,V,90.00,60.000,"healthy phase, at nominal",NOT ZONE 1,Picked up by zone 2 instead,no,
21,Distance zones,Distance,Advanced Distance,shots,2,Zone 1 reach — outside,,,,,V L2,23.875,V,0.00,60.000,,NOT ZONE 1,Picked up by zone 2 instead,no,
